id,invoice_id,supplier_id,supplier_name,category,amount,currency,po_number,date,amount_variance,duplicate_score,supplier_risk,po_match_confidence,tax_regulatory_compliance,commodity_volatility,historical_pattern,environmental_risk,events,commodity,provenance
INV-2026-03663,INV-2026-03663,SUP-008,Gridline Utilities,indirect,24982.35,USD,PO-2026-013663,2026-01-17,0.2071,0.2162,0.4022,0.9045,0.9081,0.703,0.638,0.1351,[],utilities,synthetic_demo
INV-2026-03664,INV-2026-03664,SUP-009,Rhine-Stahl Metals,direct_materials,132859.08,USD,PO-2026-013664,2026-01-18,0.2109,0.3943,0.6159,0.8277,0.9284,0.5658,0.789,0.3731,[],aluminum billet,synthetic_demo
INV-2026-03665,INV-2026-03665,SUP-002,Pacifica Logistics,logistics,18913.0,USD,PO-2026-013665,2026-01-19,0.3732,0.4072,0.358,0.8611,0.87,0.3388,0.5572,0.2402,[],truckload freight,synthetic_demo
INV-2026-03666,INV-2026-03666,SUP-003,Northstar Packaging,direct_materials,2243.68,USD,PO-2026-013666,2026-01-20,0.1834,0.0982,0.3559,0.9286,0.9253,0.6766,0.8767,0.4686,[],resin,synthetic_demo
INV-2026-03667,INV-2026-03667,SUP-008,Gridline Utilities,indirect,27148.93,USD,PO-2026-013667,2026-01-21,0.2476,0.3041,0.2653,0.9128,0.9325,0.2799,0.8423,0.3357,[],office supplies,synthetic_demo
INV-2026-03668,INV-2026-03668,SUP-009,Rhine-Stahl Metals,direct_materials,19872.65,USD,PO-2026-013668,2026-01-22,0.1844,0.1492,0.5137,0.7557,0.8724,0.7476,0.7371,0.2711,"[{""type"":""commodity_spike"",""severity"":""medium"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",aluminum billet,synthetic_demo
INV-2026-03669,INV-2026-03669,SUP-002,Pacifica Logistics,logistics,3624.32,USD,PO-2026-013669,2026-01-23,0.4967,0.5136,0.3519,0.9388,0.9488,0.3812,0.6793,0.3245,[],truckload freight,synthetic_demo
INV-2026-03670,INV-2026-03670,SUP-006,Meridian Office Services,indirect,1742.84,USD,PO-2026-013670,2026-01-24,0.3033,0.1945,0.2041,0.7626,0.9454,0.3542,0.8683,0.1674,[],packaging,synthetic_demo
INV-2026-03671,INV-2026-03671,SUP-008,Gridline Utilities,indirect,30182.6,USD,PO-2026-013671,2026-01-25,0.0853,0.3177,0.3543,0.8921,0.8862,0.4897,0.7182,0.2281,[],office supplies,synthetic_demo
INV-2026-03672,INV-2026-03672,SUP-009,Rhine-Stahl Metals,direct_materials,30444.31,USD,PO-2026-013672,2026-01-26,0.1953,0.04,0.4821,0.8865,0.8515,0.5483,0.8112,0.4197,[],resin,synthetic_demo
INV-2026-03673,INV-2026-03673,SUP-003,Northstar Packaging,indirect,3273.31,USD,PO-2026-013673,2026-01-27,0.1427,0.1549,0.2206,0.8909,0.8981,0.3462,0.6432,0.2246,[],packaging,synthetic_demo
INV-2026-03674,INV-2026-03674,SUP-002,Pacifica Logistics,logistics,8770.99,USD,PO-2026-013674,2026-01-28,0.2986,0.1804,0.4169,0.8803,0.8888,0.461,0.8657,0.573,[],fuel surcharge,synthetic_demo
INV-2026-03675,INV-2026-03675,SUP-005,Yangtze Raw Materials,direct_materials,26054.77,USD,PO-2026-013675,2026-01-29,0.1428,0.2107,0.5825,0.941,0.911,0.5698,0.7054,0.3679,[],resin,synthetic_demo
INV-2026-03676,INV-2026-03676,SUP-007,Boreal Equipment Maintenance,mro,21596.81,USD,PO-2026-013676,2026-01-30,0.1991,0.3106,0.4715,0.8997,0.8672,0.5852,0.8243,0.3618,[],replacement parts,synthetic_demo
INV-2026-03677,INV-2026-03677,SUP-003,Northstar Packaging,indirect,4852.64,USD,PO-2026-013677,2026-01-31,0.1927,0.2557,0.2273,0.905,0.9102,0.3029,0.6528,0.2108,[],packaging,synthetic_demo
INV-2026-03678,INV-2026-03678,SUP-010,Helix Lab Supplies,mro,5238.82,USD,PO-2026-013678,2026-02-01,0.2526,0.1728,0.4725,0.8013,0.8694,0.3608,0.6968,0.4118,[],replacement parts,synthetic_demo
INV-2026-03679,INV-2026-03679,SUP-002,Pacifica Logistics,logistics,11181.01,USD,PO-2026-013679,2026-02-02,0.2061,0.0848,0.3087,0.8203,0.8269,0.4679,0.7117,0.433,[],truckload freight,synthetic_demo
INV-2026-03680,INV-2026-03680,SUP-009,Rhine-Stahl Metals,direct_materials,48278.77,USD,PO-2026-013680,2026-02-03,0.3572,0.1888,0.5464,0.8007,0.9585,0.5711,0.8409,0.3634,[],aluminum billet,synthetic_demo
INV-2026-03681,INV-2026-03681,SUP-003,Northstar Packaging,indirect,3727.33,USD,PO-2026-013681,2026-02-04,0.2452,0.0622,0.444,0.9025,0.9199,0.6049,0.606,0.3014,[],packaging,synthetic_demo
INV-2026-03682,INV-2026-03682,SUP-003,Northstar Packaging,direct_materials,6832.85,USD,PO-2026-013682,2026-02-05,0.2304,0.1733,0.3099,0.7562,0.6908,0.6561,0.818,0.3801,"[{""type"":""compliance_flag"",""severity"":""medium"",""description"":""Tax, regulatory, or documentation evidence requires review.""}]",aluminum billet,synthetic_demo
INV-2026-03683,INV-2026-03683,SUP-005,Yangtze Raw Materials,direct_materials,42732.2,USD,PO-2026-013683,2026-02-06,0.1604,0.0683,0.6857,0.9403,0.9311,0.5308,0.8031,0.4204,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",steel coil,synthetic_demo
INV-2026-03684,INV-2026-03684,SUP-009,Rhine-Stahl Metals,direct_materials,30006.82,USD,PO-2026-013684,2026-02-07,0.3288,0.1877,0.5954,0.877,0.8347,0.3736,0.7275,0.2757,[],industrial chemicals,synthetic_demo
INV-2026-03685,INV-2026-03685,SUP-001,Aster Industrial Chemicals,direct_materials,15988.6,USD,PO-2026-013685,2026-02-08,0.1987,0.1554,0.5788,0.8853,0.9098,0.5538,0.7017,0.5937,[],resin,synthetic_demo
INV-2026-03686,INV-2026-03686,SUP-009,Rhine-Stahl Metals,mro,37865.5,USD,PO-2026-013686,2026-02-09,0.1387,0.3301,0.4703,0.7036,0.8882,0.2861,0.9,0.383,[],bearings,synthetic_demo
INV-2026-03687,INV-2026-03687,SUP-005,Yangtze Raw Materials,direct_materials,34603.35,USD,PO-2026-013687,2026-02-10,0.3581,0.0973,0.5284,0.8885,0.8798,0.576,0.7549,0.5177,[],aluminum billet,synthetic_demo
INV-2026-03688,INV-2026-03688,SUP-010,Helix Lab Supplies,indirect,4641.0,USD,PO-2026-013688,2026-02-11,0.1089,0.0559,0.2817,0.903,0.8813,0.4402,0.8185,0.269,[],packaging,synthetic_demo
INV-2026-03689,INV-2026-03689,SUP-001,Aster Industrial Chemicals,direct_materials,20546.35,USD,PO-2026-013689,2026-02-12,0.1613,0.1127,0.5583,0.9267,0.932,0.599,0.7714,0.2539,[],aluminum billet,synthetic_demo
INV-2026-03690,INV-2026-03690,SUP-006,Meridian Office Services,indirect,2837.62,USD,PO-2026-013690,2026-02-13,0.2382,0.0629,0.2557,0.8336,0.9468,0.6021,0.8614,0.1339,[],office supplies,synthetic_demo
INV-2026-03691,INV-2026-03691,SUP-008,Gridline Utilities,indirect,54912.53,USD,PO-2026-013691,2026-02-14,0.5326,0.2335,0.2155,0.8353,0.9171,0.4012,0.9066,0.6538,[],packaging,synthetic_demo
INV-2026-03692,INV-2026-03692,SUP-009,Rhine-Stahl Metals,direct_materials,28746.56,USD,PO-2026-013692,2026-02-15,0.1157,0.4314,0.5093,0.8688,0.9335,0.6579,0.9017,0.3246,[],steel coil,synthetic_demo
INV-2026-03693,INV-2026-03693,SUP-001,Aster Industrial Chemicals,direct_materials,17824.95,USD,PO-2026-013693,2026-02-16,0.1722,0.1727,0.6626,0.913,0.8921,0.7231,0.8216,0.4244,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",resin,synthetic_demo
INV-2026-03694,INV-2026-03694,SUP-003,Northstar Packaging,direct_materials,5605.09,USD,PO-2026-013694,2026-02-17,0.1994,0.0942,0.4408,0.8191,0.8955,0.3873,0.8704,0.4872,[],resin,synthetic_demo
INV-2026-03695,INV-2026-03695,SUP-005,Yangtze Raw Materials,direct_materials,31827.63,USD,PO-2026-013695,2026-02-18,0.4268,0.1093,0.7007,0.8522,0.9596,0.5122,0.6572,0.2891,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",resin,synthetic_demo
INV-2026-03696,INV-2026-03696,SUP-008,Gridline Utilities,services,18909.33,USD,PO-2026-013696,2026-02-19,0.1224,0.1164,0.3277,0.8142,0.8661,0.2402,0.8544,0.5322,[],consulting hours,synthetic_demo
INV-2026-03697,INV-2026-03697,SUP-003,Northstar Packaging,indirect,5002.45,USD,PO-2026-013697,2026-02-20,0.1622,0.1443,0.2645,0.83,0.9375,0.356,0.6913,0.2953,[],office supplies,synthetic_demo
INV-2026-03698,INV-2026-03698,SUP-003,Northstar Packaging,direct_materials,2331.1,USD,PO-2026-013698,2026-02-21,0.3162,0.149,0.3247,0.9071,0.8513,0.5181,0.8905,0.2528,[],steel coil,synthetic_demo
INV-2026-03699,INV-2026-03699,SUP-005,Yangtze Raw Materials,direct_materials,19258.79,USD,PO-2026-013699,2026-02-22,0.4671,0.0972,0.5192,0.8112,0.963,0.6852,0.8004,0.2724,[],aluminum billet,synthetic_demo
INV-2026-03700,INV-2026-03700,SUP-004,Novatek IT Services,services,24475.31,USD,PO-2026-013700,2026-02-23,0.1663,0.1194,0.2659,0.8117,0.9528,0.5348,0.7005,0.4057,[],managed services,synthetic_demo
INV-2026-03701,INV-2026-03701,SUP-006,Meridian Office Services,services,3610.84,USD,PO-2026-013701,2026-02-24,0.155,0.1281,0.194,0.8241,0.9546,0.3624,0.7588,0.345,[],facilities services,synthetic_demo
INV-2026-03702,INV-2026-03702,SUP-008,Gridline Utilities,services,13534.52,USD,PO-2026-013702,2026-02-25,0.0762,0.1681,0.2858,0.7164,0.9436,0.568,0.7349,0.4592,[],facilities services,synthetic_demo
INV-2026-03703,INV-2026-03703,SUP-005,Yangtze Raw Materials,direct_materials,24889.16,USD,PO-2026-013703,2026-02-26,0.1041,0.1293,0.5617,0.949,0.8351,0.8049,0.8351,0.4691,"[{""type"":""commodity_spike"",""severity"":""high"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",steel coil,synthetic_demo
INV-2026-03704,INV-2026-03704,SUP-009,Rhine-Stahl Metals,direct_materials,36841.62,USD,PO-2026-013704,2026-02-27,0.2604,0.302,0.6094,0.8807,0.8952,0.3614,0.8648,0.5069,[],aluminum billet,synthetic_demo
INV-2026-03705,INV-2026-03705,SUP-008,Gridline Utilities,services,32511.26,USD,PO-2026-013705,2026-02-28,0.2676,0.2142,0.2642,0.7859,0.8924,0.1487,0.6841,0.4354,[],cloud capacity,synthetic_demo
INV-2026-03706,INV-2026-03706,SUP-003,Northstar Packaging,direct_materials,9388.04,USD,PO-2026-013706,2026-03-01,0.2141,0.1003,0.2771,0.8681,0.9162,0.659,0.8465,0.5509,[],aluminum billet,synthetic_demo
INV-2026-03707,INV-2026-03707,SUP-005,Yangtze Raw Materials,direct_materials,22417.52,USD,PO-2026-013707,2026-03-02,0.145,0.0329,0.5944,0.9516,0.7876,0.6379,0.7737,0.4009,[],aluminum billet,synthetic_demo
INV-2026-03708,INV-2026-03708,SUP-010,Helix Lab Supplies,indirect,9979.08,USD,PO-2026-013708,2026-03-03,0.3158,0.0953,0.2676,0.8963,0.9446,0.4351,0.6973,0.2492,[],utilities,synthetic_demo
INV-2026-03709,INV-2026-03709,SUP-004,Novatek IT Services,services,39967.61,USD,PO-2026-013709,2026-03-04,0.1068,0.1732,0.2023,0.7406,0.8697,0.1621,0.8719,0.3084,[],consulting hours,synthetic_demo
INV-2026-03710,INV-2026-03710,SUP-006,Meridian Office Services,services,981.78,USD,PO-2026-013710,2026-03-05,0.2313,0.1487,0.2322,0.8705,0.8591,0.2244,0.8375,0.3129,[],cloud capacity,synthetic_demo
INV-2026-03711,INV-2026-03711,SUP-005,Yangtze Raw Materials,direct_materials,31943.3,USD,PO-2026-013711,2026-03-06,0.2275,0.4605,0.7288,0.9017,0.835,0.4042,0.8011,0.4883,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",industrial chemicals,synthetic_demo
INV-2026-03712,INV-2026-03712,SUP-010,Helix Lab Supplies,indirect,8575.18,USD,PO-2026-013712,2026-03-07,0.1242,0.0718,0.5138,0.6731,0.9524,0.4298,0.5792,0.3412,[],utilities,synthetic_demo
INV-2026-03713,INV-2026-03713,SUP-002,Pacifica Logistics,logistics,7972.72,USD,PO-2026-013713,2026-03-08,0.226,0.1253,0.5074,0.9017,0.9364,0.467,0.7491,0.6355,[],pallets,synthetic_demo
INV-2026-03714,INV-2026-03714,SUP-003,Northstar Packaging,direct_materials,2758.51,USD,PO-2026-013714,2026-03-09,0.1665,0.2312,0.248,0.8494,0.9131,0.3967,0.7543,0.3019,[],industrial chemicals,synthetic_demo
INV-2026-03715,INV-2026-03715,SUP-002,Pacifica Logistics,logistics,10313.22,USD,PO-2026-013715,2026-03-10,0.1231,0.1807,0.4041,0.8598,0.917,0.255,0.8424,0.3396,[],ocean freight,synthetic_demo
INV-2026-03716,INV-2026-03716,SUP-006,Meridian Office Services,services,761.3,USD,PO-2026-013716,2026-03-11,0.2043,0.2263,0.2392,0.8973,0.8632,0.371,0.6466,0.2035,[],managed services,synthetic_demo
INV-2026-03717,INV-2026-03717,SUP-001,Aster Industrial Chemicals,direct_materials,20975.53,USD,PO-2026-013717,2026-03-12,0.3662,0.2139,0.5621,0.9067,0.8278,0.6625,0.7725,0.4704,[],steel coil,synthetic_demo
INV-2026-03718,INV-2026-03718,SUP-007,Boreal Equipment Maintenance,mro,20546.4,USD,PO-2026-013718,2026-03-13,0.2328,0.0708,0.3689,0.846,0.9209,0.3254,0.6059,0.3012,[],bearings,synthetic_demo
INV-2026-03719,INV-2026-03719,SUP-009,Rhine-Stahl Metals,mro,59399.07,USD,PO-2026-013719,2026-03-14,0.0898,0.1481,0.6778,0.8839,0.9115,0.5339,0.8219,0.3149,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",lab consumables,synthetic_demo
INV-2026-03720,INV-2026-03720,SUP-010,Helix Lab Supplies,indirect,15715.03,USD,PO-2026-013720,2026-03-15,0.2888,0.099,0.4252,0.9148,0.9029,0.5038,0.8872,0.4239,[],utilities,synthetic_demo
INV-2026-03721,INV-2026-03721,SUP-003,Northstar Packaging,indirect,5335.83,USD,PO-2026-013721,2026-03-16,0.2761,0.1637,0.2187,0.908,0.8909,0.3313,0.6863,0.2438,[],packaging,synthetic_demo
INV-2026-03722,INV-2026-03722,SUP-002,Pacifica Logistics,logistics,32457.65,USD,PO-2026-013722,2026-03-17,0.1331,0.2319,0.3724,0.8694,0.9193,0.3644,0.7152,0.4582,[],pallets,synthetic_demo
INV-2026-03723,INV-2026-03723,SUP-005,Yangtze Raw Materials,direct_materials,34060.56,USD,PO-2026-013723,2026-03-18,0.2029,0.1067,0.5326,0.8717,0.8622,0.7671,0.587,0.502,"[{""type"":""commodity_spike"",""severity"":""high"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",steel coil,synthetic_demo
INV-2026-03724,INV-2026-03724,SUP-002,Pacifica Logistics,logistics,5480.43,USD,PO-2026-013724,2026-03-19,0.3283,0.314,0.4734,0.7681,0.9266,0.4638,0.7313,0.4412,[],truckload freight,synthetic_demo
INV-2026-03725,INV-2026-03725,SUP-003,Northstar Packaging,indirect,2812.91,USD,PO-2026-013725,2026-03-20,0.2006,0.3071,0.3211,0.7067,0.9594,0.3619,0.7295,0.222,[],safety consumables,synthetic_demo
INV-2026-03726,INV-2026-03726,SUP-006,Meridian Office Services,indirect,2057.29,USD,PO-2026-013726,2026-03-21,0.3837,0.2833,0.2118,0.9327,0.8391,0.3004,0.8894,0.2774,[],office supplies,synthetic_demo
INV-2026-03727,INV-2026-03727,SUP-005,Yangtze Raw Materials,direct_materials,22702.18,USD,PO-2026-013727,2026-03-22,0.2781,0.1053,0.5763,0.8174,0.8283,0.4208,0.7724,0.3574,[],aluminum billet,synthetic_demo
INV-2026-03728,INV-2026-03728,SUP-009,Rhine-Stahl Metals,direct_materials,54772.09,USD,PO-2026-013728,2026-03-23,0.2622,0.0996,0.4098,0.9175,0.9003,0.385,0.7355,0.3154,[],resin,synthetic_demo
INV-2026-03729,INV-2026-03729,SUP-001,Aster Industrial Chemicals,direct_materials,60000.42,USD,PO-2026-013729,2026-03-24,0.3445,0.2398,0.5017,0.9406,0.8095,0.7433,0.8273,0.3645,"[{""type"":""commodity_spike"",""severity"":""medium"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",aluminum billet,synthetic_demo
INV-2026-03730,INV-2026-03730,SUP-006,Meridian Office Services,indirect,1463.56,USD,PO-2026-013730,2026-03-25,0.0872,0.1381,0.1149,0.8921,0.9331,0.2437,0.7055,0.4071,[],utilities,synthetic_demo
INV-2026-03731,INV-2026-03731,SUP-005,Yangtze Raw Materials,direct_materials,48070.26,USD,PO-2026-013731,2026-03-26,0.1947,0.0792,0.5634,0.9377,0.9628,0.5312,0.5887,0.4275,[],industrial chemicals,synthetic_demo
INV-2026-03732,INV-2026-03732,SUP-009,Rhine-Stahl Metals,direct_materials,45179.8,USD,PO-2026-013732,2026-03-27,0.1756,0.0942,0.4756,0.8372,0.7694,0.5222,0.8407,0.385,"[{""type"":""compliance_flag"",""severity"":""high"",""description"":""Tax, regulatory, or documentation evidence requires review.""}]",steel coil,synthetic_demo
INV-2026-03733,INV-2026-03733,SUP-002,Pacifica Logistics,logistics,16534.97,USD,PO-2026-013733,2026-03-28,0.3708,0.1009,0.3712,0.9138,0.9424,0.3908,0.7683,0.5161,[],truckload freight,synthetic_demo
INV-2026-03734,INV-2026-03734,SUP-002,Pacifica Logistics,logistics,8075.35,USD,PO-2026-013734,2026-03-29,0.3792,0.3654,0.4053,0.8519,0.9285,0.4616,0.7283,0.5487,[],ocean freight,synthetic_demo
INV-2026-03735,INV-2026-03735,SUP-008,Gridline Utilities,indirect,11454.7,USD,PO-2026-013735,2026-03-30,0.1174,0.2028,0.2749,0.9016,0.9468,0.2271,0.7752,0.3311,[],utilities,synthetic_demo
INV-2026-03736,INV-2026-03736,SUP-009,Rhine-Stahl Metals,direct_materials,41173.46,USD,PO-2026-013736,2026-03-31,0.3345,0.2446,0.4147,0.8292,0.8706,0.6725,0.7084,0.3216,[],industrial chemicals,synthetic_demo
INV-2026-03737,INV-2026-03737,SUP-003,Northstar Packaging,indirect,4787.87,USD,PO-2026-013737,2026-04-01,0.3484,0.1386,0.3913,0.9223,0.9454,0.3606,0.7655,0.2956,[],utilities,synthetic_demo
INV-2026-03738,INV-2026-03738,SUP-010,Helix Lab Supplies,mro,14970.76,USD,PO-2026-013738,2026-04-02,0.4385,0.1957,0.4021,0.8732,0.8639,0.6796,0.7419,0.2607,[],bearings,synthetic_demo
INV-2026-03739,INV-2026-03739,SUP-004,Novatek IT Services,services,24356.63,USD,PO-2026-013739,2026-04-03,0.3003,0.0911,0.3322,0.7479,0.8212,0.3695,0.6574,0.3121,[],cloud capacity,synthetic_demo
INV-2026-03740,INV-2026-03740,SUP-006,Meridian Office Services,services,2804.32,USD,PO-2026-013740,2026-04-04,0.192,0.0829,0.1755,0.7594,0.9232,0.3149,0.7075,0.2911,[],facilities services,synthetic_demo
INV-2026-03741,INV-2026-03741,SUP-008,Gridline Utilities,services,19321.13,USD,PO-2026-013741,2026-04-05,0.1473,0.0984,0.2526,0.8136,0.8382,0.3797,0.8737,0.523,[],facilities services,synthetic_demo
INV-2026-03742,INV-2026-03742,SUP-003,Northstar Packaging,direct_materials,2042.89,USD,PO-2026-013742,2026-04-06,0.1246,0.1128,0.3121,0.8205,0.8797,0.5572,0.8447,0.6065,[],steel coil,synthetic_demo
INV-2026-03743,INV-2026-03743,SUP-005,Yangtze Raw Materials,direct_materials,52863.71,USD,PO-2026-013743,2026-04-07,0.203,0.1309,0.5313,0.803,0.9224,0.6909,0.8008,0.4772,[],steel coil,synthetic_demo
INV-2026-03744,INV-2026-03744,SUP-009,Rhine-Stahl Metals,direct_materials,34546.31,USD,PO-2026-013744,2026-04-08,0.1577,0.0663,0.4218,0.8481,0.849,0.7512,0.7757,0.763,"[{""type"":""commodity_spike"",""severity"":""high"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",resin,synthetic_demo
INV-2026-03745,INV-2026-03745,SUP-001,Aster Industrial Chemicals,direct_materials,20212.91,USD,PO-2026-013745,2026-04-09,0.2331,0.1462,0.5888,0.9387,0.8474,0.57,0.8342,0.4149,[],steel coil,synthetic_demo
INV-2026-03746,INV-2026-03746,SUP-003,Northstar Packaging,direct_materials,10307.26,USD,PO-2026-013746,2026-04-10,0.2749,0.2059,0.2951,0.9122,0.8976,0.646,0.8025,0.3375,[],resin,synthetic_demo
INV-2026-03747,INV-2026-03747,SUP-002,Pacifica Logistics,logistics,3641.21,USD,PO-2026-013747,2026-04-11,0.2046,0.1547,0.3627,0.8604,0.8775,0.4268,0.6448,0.578,[],truckload freight,synthetic_demo
INV-2026-03748,INV-2026-03748,SUP-010,Helix Lab Supplies,indirect,4639.55,USD,PO-2026-013748,2026-04-12,0.1339,0.1406,0.2595,0.9064,0.9148,0.3118,0.7209,0.3981,[],office supplies,synthetic_demo
INV-2026-03749,INV-2026-03749,SUP-006,Meridian Office Services,services,1212.78,USD,PO-2026-013749,2026-04-13,0.2821,0.1164,0.2875,0.8467,0.8306,0.2714,0.632,0.2324,[],managed services,synthetic_demo
INV-2026-03750,INV-2026-03750,SUP-002,Pacifica Logistics,logistics,27142.2,USD,PO-2026-013750,2026-04-14,0.514,0.2188,0.4281,0.9075,0.9443,0.3307,0.7525,0.2521,[],fuel surcharge,synthetic_demo
INV-2026-03751,INV-2026-03751,SUP-005,Yangtze Raw Materials,direct_materials,62518.67,USD,PO-2026-013751,2026-04-15,0.1459,0.1267,0.4981,0.919,0.9036,0.6419,0.7585,0.2082,[],industrial chemicals,synthetic_demo
INV-2026-03752,INV-2026-03752,SUP-009,Rhine-Stahl Metals,mro,39531.92,USD,PO-2026-013752,2026-04-16,0.1767,0.195,0.5615,0.8802,0.9072,0.4075,0.7382,0.4166,[],replacement parts,synthetic_demo
INV-2026-03753,INV-2026-03753,SUP-001,Aster Industrial Chemicals,direct_materials,7468.7,USD,PO-2026-013753,2026-04-17,0.2536,0.1414,0.5004,0.8855,0.9187,0.5722,0.8591,0.3535,[],aluminum billet,synthetic_demo
INV-2026-03754,INV-2026-03754,SUP-003,Northstar Packaging,direct_materials,10406.32,USD,PO-2026-013754,2026-04-18,0.2887,0.0434,0.3519,0.902,0.8447,0.8456,0.8714,0.2725,"[{""type"":""commodity_spike"",""severity"":""high"",""description"":""Relevant commodity index moved sharply above its normal band.""}]",aluminum billet,synthetic_demo
INV-2026-03755,INV-2026-03755,SUP-009,Rhine-Stahl Metals,mro,38048.78,USD,PO-2026-013755,2026-04-19,0.172,0.2017,0.5963,0.9025,0.8823,0.5112,0.6964,0.3323,[],lab consumables,synthetic_demo
INV-2026-03756,INV-2026-03756,SUP-009,Rhine-Stahl Metals,direct_materials,43727.93,USD,PO-2026-013756,2026-04-20,0.105,0.0639,0.643,0.8761,0.87,0.54,0.7223,0.3733,"[{""type"":""supplier_distress"",""severity"":""medium"",""description"":""Supplier financial or delivery health deteriorated.""}]",steel coil,synthetic_demo
INV-2026-03757,INV-2026-03757,SUP-001,Aster Industrial Chemicals,direct_materials,22850.15,USD,PO-2026-013757,2026-04-21,0.1958,0.0832,0.4932,0.889,0.9041,0.6934,0.7659,0.275,[],industrial chemicals,synthetic_demo
INV-2026-03758,INV-2026-03758,SUP-003,Northstar Packaging,direct_materials,4780.94,USD,PO-2026-013758,2026-04-22,0.123,0.2021,0.3226,0.6777,0.8814,0.3869,0.8289,0.4626,[],steel coil,synthetic_demo
INV-2026-03759,INV-2026-03759,SUP-005,Yangtze Raw Materials,direct_materials,25388.39,USD,PO-2026-013759,2026-04-23,0.1984,0.0548,0.5254,0.9088,0.7439,0.547,0.8912,0.3163,"[{""type"":""compliance_flag"",""severity"":""medium"",""description"":""Tax, regulatory, or documentation evidence requires review.""}]",steel coil,synthetic_demo
INV-2026-03760,INV-2026-03760,SUP-009,Rhine-Stahl Metals,direct_materials,33831.85,USD,PO-2026-013760,2026-04-24,0.2964,0.1682,0.4699,0.8115,0.9534,0.5225,0.8073,0.464,[],aluminum billet,synthetic_demo
INV-2026-03761,INV-2026-03761,SUP-006,Meridian Office Services,services,5131.39,USD,PO-2026-013761,2026-04-25,0.1531,0.1776,0.1576,0.8899,0.9431,0.5131,0.774,0.1676,[],facilities services,synthetic_demo
INV-2026-03762,INV-2026-03762,SUP-003,Northstar Packaging,direct_materials,3872.6,USD,PO-2026-013762,2026-04-26,0.2235,0.2872,0.302,0.833,0.9505,0.5006,0.6873,0.4761,[],aluminum billet,synthetic_demo
